c DIMACS syntax for problem in file: dat_files/blocks.dat
c 
c Reading file and encoding problem took: 0.123226 [s] 
c 
p cnf 	 304 	 18879 
1 0
2 0
3 0
4 0
-5 0
-6 0
-7 0
-8 0
-9 0
-10 0
-11 0
-12 0
-13 0
-14 0
-15 0
-16 0
-17 0
-18 0
-19 0
-20 0
301 0
302 0
303 0
304 0
-188 -193 0
-188 -194 0
-188 -195 0
-188 -196 0
-188 -197 0
-188 -198 0
-188 -199 0
-188 -200 0
-189 -190 0
-189 -191 0
-189 -192 0
-189 -193 0
-189 -194 0
-189 -195 0
-189 -196 0
-189 -197 0
-189 -198 0
-189 -199 0
-189 -200 0
-190 -191 0
-190 -192 0
-190 -193 0
-190 -194 0
-190 -195 0
-190 -196 0
-197 -190 0
-190 -198 0
-199 -190 0
-190 -200 0
-191 -192 0
-193 -191 0
-191 -194 0
-191 -195 0
-196 -191 0
-197 -191 0
-191 -198 0
-199 -191 0
-200 -191 0
-193 -192 0
-192 -194 0
-192 -195 0
-196 -192 0
-197 -192 0
-192 -198 0
-199 -192 0
-200 -192 0
-193 -194 0
-193 -195 0
-196 -193 0
-197 -193 0
-193 -198 0
-199 -193 0
-200 -193 0
-195 -194 0
-196 -194 0
-197 -194 0
-198 -194 0
-199 -194 0
-200 -194 0
-196 -195 0
-197 -195 0
-195 -198 0
-199 -195 0
-200 -195 0
-197 -196 0
-196 -198 0
-199 -196 0
-196 -200 0
-197 -198 0
-197 -199 0
-197 -200 0
-199 -198 0
-200 -198 0
-199 -200 0
-121 -122 -123 -124 -125 -126 -127 -128 -129 -130 -131 -132 -133 -134 -135 -136 -137 -138 -139 -140 -141 -142 -143 -144 -145 -146 -147 -148 -149 -150 -151 -152 -153 -154 -155 -156 -157 -158 -159 -160 -161 -162 -163 -164 -165 -166 -167 -168 -169 -170 -171 -172 -173 -174 -175 -176 -177 -178 -179 -180 -181 -182 -183 -184 -185 -186 -187 -188 -189 -190 -191 -192 -193 -194 -195 -196 -197 -198 -199 -200 0
-221 -222 0
-221 -223 0
-221 -224 0
-221 -225 0
-221 -226 0
-221 -227 0
-221 -228 0
-221 -229 0
-221 -230 0
-221 -231 0
-221 -232 0
-221 -233 0
-221 -234 0
-235 -221 0
-221 -236 0
-221 -237 0
-221 -238 0
-221 -239 0
-221 -240 0
-221 -241 0
-221 -242 0
-243 -221 0
-221 -244 0
-221 -245 0
-221 -246 0
-221 -247 0
-221 -248 0
-221 -249 0
-221 -250 0
-221 -251 0
-221 -252 0
-221 -253 0
-221 -254 0
-221 -255 0
-221 -256 0
-221 -257 0
-221 -258 0
-221 -259 0
-221 -260 0
-221 -261 0
-221 -262 0
-221 -263 0
-221 -264 0
-221 -265 0
-221 -266 0
-221 -267 0
-221 -268 0
-221 -269 0
-221 -270 0
-221 -271 0
-221 -272 0
-221 -273 0
-221 -274 0
-221 -275 0
-221 -276 0
-221 -277 0
-221 -278 0
-221 -279 0
-221 -280 0
-221 -281 0
-221 -282 0
-221 -283 0
-221 -284 0
-221 -285 0
-221 -286 0
-221 -287 0
-288 -221 0
-289 -221 0
-221 -290 0
-221 -291 0
-221 -292 0
-221 -293 0
-221 -294 0
-221 -295 0
-221 -296 0
-221 -297 0
-221 -298 0
-221 -299 0
-221 -300 0
-222 -223 0
-224 -222 0
-222 -225 0
-222 -226 0
-227 -222 0
-228 -222 0
-229 -222 0
-222 -230 0
-231 -222 0
-232 -222 0
-222 -233 0
-234 -222 0
-235 -222 0
-222 -236 0
-237 -222 0
-222 -238 0
-222 -239 0
-240 -222 0
-222 -241 0
-222 -242 0
-243 -222 0
-222 -244 0
-222 -245 0
-246 -222 0
-247 -222 0
-222 -248 0
-222 -249 0
-250 -222 0
-222 -251 0
-222 -252 0
-222 -253 0
-222 -254 0
-255 -222 0
-256 -222 0
-257 -222 0
-222 -258 0
-259 -222 0
-260 -222 0
-261 -222 0
-262 -222 0
-263 -222 0
-264 -222 0
-265 -222 0
-222 -266 0
-222 -267 0
-222 -268 0
-269 -222 0
-270 -222 0
-271 -222 0
-222 -272 0
-273 -222 0
-222 -274 0
-222 -275 0
-276 -222 0
-277 -222 0
-222 -278 0
-222 -279 0
-222 -280 0
-281 -222 0
-222 -282 0
-283 -222 0
-284 -222 0
-222 -285 0
-286 -222 0
-222 -287 0
-288 -222 0
-289 -222 0
-290 -222 0
-291 -222 0
-292 -222 0
-293 -222 0
-222 -294 0
-295 -222 0
-296 -222 0
-297 -222 0
-222 -298 0
-299 -222 0
-300 -222 0
-224 -223 0
-225 -223 0
-226 -223 0
-227 -223 0
-228 -223 0
-229 -223 0
-230 -223 0
-231 -223 0
-232 -223 0
-233 -223 0
-234 -223 0
-235 -223 0
-236 -223 0
-237 -223 0
-238 -223 0
-239 -223 0
-240 -223 0
-241 -223 0
-242 -223 0
-243 -223 0
-244 -223 0
-245 -223 0
-246 -223 0
-247 -223 0
-248 -223 0
-249 -223 0
-250 -223 0
-251 -223 0
-252 -223 0
-253 -223 0
-254 -223 0
-255 -223 0
-256 -223 0
-257 -223 0
-258 -223 0
-259 -223 0
-260 -223 0
-261 -223 0
-262 -223 0
-263 -223 0
-264 -223 0
-265 -223 0
-266 -223 0
-267 -223 0
-268 -223 0
-269 -223 0
-270 -223 0
-271 -223 0
-272 -223 0
-273 -223 0
-274 -223 0
-275 -223 0
-276 -223 0
-277 -223 0
-278 -223 0
-279 -223 0
-280 -223 0
-281 -223 0
-282 -223 0
-283 -223 0
-284 -223 0
-285 -223 0
-286 -223 0
-287 -223 0
-288 -223 0
-289 -223 0
-290 -223 0
-291 -223 0
-292 -223 0
-293 -223 0
-294 -223 0
-295 -223 0
-296 -223 0
-297 -223 0
-298 -223 0
-299 -223 0
-300 -223 0
-224 -225 0
-224 -226 0
-227 -224 0
-224 -228 0
-229 -224 0
-224 -230 0
-224 -231 0
-232 -224 0
-224 -233 0
-234 -224 0
-235 -224 0
-224 -236 0
-224 -237 0
-224 -238 0
-224 -239 0
-240 -224 0
-224 -241 0
-224 -242 0
-243 -224 0
-224 -244 0
-224 -245 0
-224 -246 0
-247 -224 0
-224 -248 0
-224 -249 0
-250 -224 0
-224 -251 0
-224 -252 0
-224 -253 0
-224 -254 0
-255 -224 0
-256 -224 0
-257 -224 0
-224 -258 0
-259 -224 0
-260 -224 0
-261 -224 0
-224 -262 0
-263 -224 0
-264 -224 0
-265 -224 0
-224 -266 0
-224 -267 0
-224 -268 0
-224 -269 0
-270 -224 0
-271 -224 0
-224 -272 0
-273 -224 0
-224 -274 0
-224 -275 0
-276 -224 0
-277 -224 0
-224 -278 0
-224 -279 0
-224 -280 0
-281 -224 0
-224 -282 0
-283 -224 0
-224 -284 0
-224 -285 0
-286 -224 0
-224 -287 0
-288 -224 0
-289 -224 0
-290 -224 0
-291 -224 0
-292 -224 0
-293 -224 0
-224 -294 0
-295 -224 0
-296 -224 0
-297 -224 0
-224 -298 0
-299 -224 0
-300 -224 0
-226 -225 0
-227 -225 0
-228 -225 0
-229 -225 0
-225 -230 0
-231 -225 0
-232 -225 0
-225 -233 0
-234 -225 0
-235 -225 0
-225 -236 0
-237 -225 0
-225 -238 0
-225 -239 0
-240 -225 0
-225 -241 0
-242 -225 0
-243 -225 0
-244 -225 0
-245 -225 0
-246 -225 0
-247 -225 0
-248 -225 0
-225 -249 0
-250 -225 0
-225 -251 0
-225 -252 0
-225 -253 0
-225 -254 0
-255 -225 0
-256 -225 0
-257 -225 0
-225 -258 0
-259 -225 0
-260 -225 0
-261 -225 0
-262 -225 0
-263 -225 0
-264 -225 0
-265 -225 0
-266 -225 0
-225 -267 0
-225 -268 0
-269 -225 0
-270 -225 0
-271 -225 0
-272 -225 0
-273 -225 0
-225 -274 0
-225 -275 0
-276 -225 0
-277 -225 0
-225 -278 0
-225 -279 0
-225 -280 0
-281 -225 0
-225 -282 0
-283 -225 0
-284 -225 0
-285 -225 0
-286 -225 0
-225 -287 0
-288 -225 0
-289 -225 0
-290 -225 0
-291 -225 0
-292 -225 0
-293 -225 0
-225 -294 0
-295 -225 0
-296 -225 0
-297 -225 0
-225 -298 0
-299 -225 0
-300 -225 0
-227 -226 0
-228 -226 0
-229 -226 0
-226 -230 0
-231 -226 0
-232 -226 0
-226 -233 0
-234 -226 0
-235 -226 0
-226 -236 0
-237 -226 0
-226 -238 0
-226 -239 0
-240 -226 0
-226 -241 0
-226 -242 0
-243 -226 0
-244 -226 0
-245 -226 0
-246 -226 0
-247 -226 0
-248 -226 0
-226 -249 0
-250 -226 0
-226 -251 0
-226 -252 0
-226 -253 0
-226 -254 0
-255 -226 0
-256 -226 0
-257 -226 0
-226 -258 0
-259 -226 0
-260 -226 0
-261 -226 0
-262 -226 0
-263 -226 0
-264 -226 0
-265 -226 0
-266 -226 0
-226 -267 0
-226 -268 0
-269 -226 0
-270 -226 0
-271 -226 0
-272 -226 0
-273 -226 0
-226 -274 0
-226 -275 0
-276 -226 0
-277 -226 0
-226 -278 0
-226 -279 0
-226 -280 0
-281 -226 0
-226 -282 0
-283 -226 0
-284 -226 0
-285 -226 0
-286 -226 0
-226 -287 0
-288 -226 0
-289 -226 0
-290 -226 0
-291 -226 0
-292 -226 0
-293 -226 0
-226 -294 0
-295 -226 0
-296 -226 0
-297 -226 0
-226 -298 0
-299 -226 0
-300 -226 0
-227 -228 0
-229 -227 0
-227 -230 0
-227 -231 0
-227 -232 0
-227 -233 0
-227 -234 0
-235 -227 0
-227 -236 0
-227 -237 0
-227 -238 0
-227 -239 0
-227 -240 0
-227 -241 0
-227 -242 0
-243 -227 0
-227 -244 0
-227 -245 0
-227 -246 0
-227 -247 0
-227 -248 0
-227 -249 0
-250 -227 0
-227 -251 0
-227 -252 0
-227 -253 0
-227 -254 0
-255 -227 0
-256 -227 0
-227 -257 0
-227 -258 0
-227 -259 0
-227 -260 0
-227 -261 0
-227 -262 0
-227 -263 0
-227 -264 0
-227 -265 0
-227 -266 0
-227 -267 0
-227 -268 0
-227 -269 0
-227 -270 0
-227 -271 0
-227 -272 0
-227 -273 0
-227 -274 0
-227 -275 0
-227 -276 0
-227 -277 0
-227 -278 0
-227 -279 0
-227 -280 0
-281 -227 0
-227 -282 0
-227 -283 0
-227 -284 0
-227 -285 0
-286 -227 0
-227 -287 0
-288 -227 0
-289 -227 0
-290 -227 0
-227 -291 0
-227 -292 0
-227 -293 0
-227 -294 0
-227 -295 0
-227 -296 0
-297 -227 0
-227 -298 0
-299 -227 0
-227 -300 0
-229 -228 0
-228 -230 0
-231 -228 0
-232 -228 0
-228 -233 0
-234 -228 0
-235 -228 0
-228 -236 0
-237 -228 0
-228 -238 0
-228 -239 0
-240 -228 0
-228 -241 0
-228 -242 0
-243 -228 0
-228 -244 0
-228 -245 0
-228 -246 0
-247 -228 0
-228 -248 0
-228 -249 0
-250 -228 0
-228 -251 0
-228 -252 0
-228 -253 0
-228 -254 0
-255 -228 0
-256 -228 0
-257 -228 0
-228 -258 0
-259 -228 0
-260 -228 0
-261 -228 0
-262 -228 0
-263 -228 0
-264 -228 0
-265 -228 0
-228 -266 0
-228 -267 0
-228 -268 0
-269 -228 0
-270 -228 0
-271 -228 0
-228 -272 0
-273 -228 0
-228 -274 0
-228 -275 0
-276 -228 0
-277 -228 0
-228 -278 0
-228 -279 0
-228 -280 0
-281 -228 0
-228 -282 0
-283 -228 0
-284 -228 0
-228 -285 0
-286 -228 0
-228 -287 0
-288 -228 0
-289 -228 0
-290 -228 0
-291 -228 0
-292 -228 0
-293 -228 0
-228 -294 0
-295 -228 0
-296 -228 0
-297 -228 0
-228 -298 0
-299 -228 0
-300 -228 0
-229 -230 0
-229 -231 0
-229 -232 0
-229 -233 0
-229 -234 0
-235 -229 0
-229 -236 0
-229 -237 0
-229 -238 0
-229 -239 0
-229 -240 0
-229 -241 0
-229 -242 0
-243 -229 0
-229 -244 0
-229 -245 0
-229 -246 0
-229 -247 0
-229 -248 0
-229 -249 0
-229 -250 0
-229 -251 0
-229 -252 0
-229 -253 0
-229 -254 0
-255 -229 0
-229 -256 0
-229 -257 0
-229 -258 0
-229 -259 0
-229 -260 0
-229 -261 0
-229 -262 0
-229 -263 0
-229 -264 0
-229 -265 0
-229 -266 0
-229 -267 0
-229 -268 0
-229 -269 0
-229 -270 0
-229 -271 0
-229 -272 0
-229 -273 0
-229 -274 0
-229 -275 0
-229 -276 0
-229 -277 0
-229 -278 0
-229 -279 0
-229 -280 0
-229 -281 0
-229 -282 0
-229 -283 0
-229 -284 0
-229 -285 0
-229 -286 0
-229 -287 0
-288 -229 0
-289 -229 0
-229 -290 0
-229 -291 0
-229 -292 0
-229 -293 0
-229 -294 0
-229 -295 0
-229 -296 0
-297 -229 0
-229 -298 0
-229 -299 0
-229 -300 0
-231 -230 0
-232 -230 0
-233 -230 0
-234 -230 0
-235 -230 0
-236 -230 0
-237 -230 0
-230 -238 0
-239 -230 0
-240 -230 0
-230 -241 0
-242 -230 0
-243 -230 0
-244 -230 0
-245 -230 0
-246 -230 0
-247 -230 0
-248 -230 0
-249 -230 0
-250 -230 0
-230 -251 0
-230 -252 0
-230 -253 0
-254 -230 0
-255 -230 0
-256 -230 0
-257 -230 0
-230 -258 0
-259 -230 0
-260 -230 0
-261 -230 0
-262 -230 0
-263 -230 0
-264 -230 0
-265 -230 0
-266 -230 0
-230 -267 0
-230 -268 0
-269 -230 0
-270 -230 0
-271 -230 0
-272 -230 0
-273 -230 0
-230 -274 0
-230 -275 0
-276 -230 0
-277 -230 0
-230 -278 0
-230 -279 0
-280 -230 0
-281 -230 0
-230 -282 0
-283 -230 0
-284 -230 0
-285 -230 0
-286 -230 0
-287 -230 0
-288 -230 0
-289 -230 0
-290 -230 0
-291 -230 0
-292 -230 0
-293 -230 0
-294 -230 0
-295 -230 0
-296 -230 0
-297 -230 0
-298 -230 0
-299 -230 0
-300 -230 0
-232 -231 0
-231 -233 0
-234 -231 0
-235 -231 0
-231 -236 0
-231 -237 0
-231 -238 0
-231 -239 0
-240 -231 0
-231 -241 0
-231 -242 0
-243 -231 0
-231 -244 0
-231 -245 0
-231 -246 0
-247 -231 0
-231 -248 0
-231 -249 0
-250 -231 0
-231 -251 0
-231 -252 0
-231 -253 0
-231 -254 0
-255 -231 0
-256 -231 0
-257 -231 0
-231 -258 0
-259 -231 0
-260 -231 0
-261 -231 0
-231 -262 0
-263 -231 0
-264 -231 0
-265 -231 0
-231 -266 0
-231 -267 0
-231 -268 0
-231 -269 0
-270 -231 0
-271 -231 0
-231 -272 0
-273 -231 0
-231 -274 0
-231 -275 0
-276 -231 0
-277 -231 0
-231 -278 0
-231 -279 0
-231 -280 0
-281 -231 0
-231 -282 0
-283 -231 0
-231 -284 0
-231 -285 0
-286 -231 0
-231 -287 0
-288 -231 0
-289 -231 0
-290 -231 0
-291 -231 0
-292 -231 0
-293 -231 0
-231 -294 0
-295 -231 0
-296 -231 0
-297 -231 0
-231 -298 0
-299 -231 0
-300 -231 0
-232 -233 0
-232 -234 0
-235 -232 0
-232 -236 0
-232 -237 0
-232 -238 0
-232 -239 0
-232 -240 0
-232 -241 0
-232 -242 0
-243 -232 0
-232 -244 0
-232 -245 0
-232 -246 0
-232 -247 0
-232 -248 0
-232 -249 0
-250 -232 0
-232 -251 0
-232 -252 0
-232 -253 0
-232 -254 0
-255 -232 0
-256 -232 0
-232 -257 0
-232 -258 0
-232 -259 0
-232 -260 0
-232 -261 0
-232 -262 0
-232 -263 0
-232 -264 0
-265 -232 0
-232 -266 0
-232 -267 0
-232 -268 0
-232 -269 0
-270 -232 0
-271 -232 0
-232 -272 0
-232 -273 0
-232 -274 0
-232 -275 0
-232 -276 0
-277 -232 0
-232 -278 0
-232 -279 0
-232 -280 0
-281 -232 0
-232 -282 0
-232 -283 0
-232 -284 0
-232 -285 0
-286 -232 0
-232 -287 0
-288 -232 0
-289 -232 0
-290 -232 0
-232 -291 0
-232 -292 0
-232 -293 0
-232 -294 0
-232 -295 0
-296 -232 0
-297 -232 0
-232 -298 0
-299 -232 0
-232 -300 0
-234 -233 0
-235 -233 0
-233 -236 0
-237 -233 0
-233 -238 0
-233 -239 0
-240 -233 0
-233 -241 0
-242 -233 0
-243 -233 0
-244 -233 0
-245 -233 0
-246 -233 0
-247 -233 0
-248 -233 0
-233 -249 0
-250 -233 0
-233 -251 0
-233 -252 0
-233 -253 0
-233 -254 0
-255 -233 0
-256 -233 0
-257 -233 0
-233 -258 0
-259 -233 0
-260 -233 0
-261 -233 0
-262 -233 0
-263 -233 0
-264 -233 0
-265 -233 0
-266 -233 0
-233 -267 0
-233 -268 0
-269 -233 0
-270 -233 0
-271 -233 0
-272 -233 0
-273 -233 0
-233 -274 0
-233 -275 0
-276 -233 0
-277 -233 0
-233 -278 0
-233 -279 0
-233 -280 0
-281 -233 0
-233 -282 0
-283 -233 0
-284 -233 0
-285 -233 0
-286 -233 0
-233 -287 0
-288 -233 0
-289 -233 0
-290 -233 0
-291 -233 0
-292 -233 0
-293 -233 0
-233 -294 0
-295 -233 0
-296 -233 0
-297 -233 0
-233 -298 0
-299 -233 0
-300 -233 0
-235 -234 0
-234 -236 0
-234 -237 0
-234 -238 0
-234 -239 0
-240 -234 0
-234 -241 0
-234 -242 0
-243 -234 0
-234 -244 0
-234 -245 0
-234 -246 0
-234 -247 0
-234 -248 0
-234 -249 0
-250 -234 0
-234 -251 0
-234 -252 0
-234 -253 0
-234 -254 0
-255 -234 0
-256 -234 0
-234 -257 0
-234 -258 0
-234 -259 0
-260 -234 0
-261 -234 0
-234 -262 0
-234 -263 0
-234 -264 0
-265 -234 0
-234 -266 0
-234 -267 0
-234 -268 0
-234 -269 0
-270 -234 0
-271 -234 0
-234 -272 0
-234 -273 0
-234 -274 0
-234 -275 0
-234 -276 0
-277 -234 0
-234 -278 0
-234 -279 0
-234 -280 0
-281 -234 0
-234 -282 0
-234 -283 0
-234 -284 0
-234 -285 0
-286 -234 0
-234 -287 0
-288 -234 0
-289 -234 0
-290 -234 0
-234 -291 0
-234 -292 0
-234 -293 0
-234 -294 0
-234 -295 0
-296 -234 0
-297 -234 0
-234 -298 0
-299 -234 0
-234 -300 0
-235 -236 0
-235 -237 0
-235 -238 0
-235 -239 0
-235 -240 0
-235 -241 0
-235 -242 0
-243 -235 0
-235 -244 0
-235 -245 0
-235 -246 0
-235 -247 0
-235 -248 0
-235 -249 0
-235 -250 0
-235 -251 0
-235 -252 0
-235 -253 0
-235 -254 0
-235 -255 0
-235 -256 0
-235 -257 0
-235 -258 0
-235 -259 0
-235 -260 0
-235 -261 0
-235 -262 0
-235 -263 0
-235 -264 0
-235 -265 0
-235 -266 0
-235 -267 0
-235 -268 0
-235 -269 0
-235 -270 0
-235 -271 0
-235 -272 0
-235 -273 0
-235 -274 0
-235 -275 0
-235 -276 0
-235 -277 0
-235 -278 0
-235 -279 0
-235 -280 0
-235 -281 0
-235 -282 0
-235 -283 0
-235 -284 0
-235 -285 0
-235 -286 0
-235 -287 0
-235 -288 0
-289 -235 0
-235 -290 0
-235 -291 0
-235 -292 0
-235 -293 0
-235 -294 0
-235 -295 0
-235 -296 0
-235 -297 0
-235 -298 0
-235 -299 0
-235 -300 0
-237 -236 0
-236 -238 0
-239 -236 0
-240 -236 0
-236 -241 0
-242 -236 0
-243 -236 0
-244 -236 0
-245 -236 0
-246 -236 0
-247 -236 0
-248 -236 0
-236 -249 0
-250 -236 0
-236 -251 0
-236 -252 0
-236 -253 0
-236 -254 0
-255 -236 0
-256 -236 0
-257 -236 0
-236 -258 0
-259 -236 0
-260 -236 0
-261 -236 0
-262 -236 0
-263 -236 0
-264 -236 0
-265 -236 0
-266 -236 0
-236 -267 0
-236 -268 0
-269 -236 0
-270 -236 0
-271 -236 0
-272 -236 0
-273 -236 0
-236 -274 0
-236 -275 0
-276 -236 0
-277 -236 0
-236 -278 0
-236 -279 0
-236 -280 0
-281 -236 0
-236 -282 0
-283 -236 0
-284 -236 0
-285 -236 0
-286 -236 0
-236 -287 0
-288 -236 0
-289 -236 0
-290 -236 0
-291 -236 0
-292 -236 0
-293 -236 0
-236 -294 0
-295 -236 0
-296 -236 0
-297 -236 0
-236 -298 0
-299 -236 0
-300 -236 0
-237 -238 0
-237 -239 0
-240 -237 0
-237 -241 0
-237 -242 0
-243 -237 0
-237 -244 0
-237 -245 0
-237 -246 0
-247 -237 0
-237 -248 0
-237 -249 0
-250 -237 0
-237 -251 0
-237 -252 0
-237 -253 0
-237 -254 0
-255 -237 0
-256 -237 0
-257 -237 0
-237 -258 0
-259 -237 0
-260 -237 0
-261 -237 0
-237 -262 0
-263 -237 0
-264 -237 0
-265 -237 0
-237 -266 0
-237 -267 0
-237 -268 0
-237 -269 0
-270 -237 0
-271 -237 0
-237 -272 0
-273 -237 0
-237 -274 0
-237 -275 0
-276 -237 0
-277 -237 0
-237 -278 0
-237 -279 0
-237 -280 0
-281 -237 0
-237 -282 0
-283 -237 0
-237 -284 0
-237 -285 0
-286 -237 0
-237 -287 0
-288 -237 0
-289 -237 0
-290 -237 0
-291 -237 0
-292 -237 0
-293 -237 0
-237 -294 0
-295 -237 0
-296 -237 0
-297 -237 0
-237 -298 0
-299 -237 0
-300 -237 0
-239 -238 0
-240 -238 0
-241 -238 0
-242 -238 0
-243 -238 0
-244 -238 0
-245 -238 0
-246 -238 0
-247 -238 0
-248 -238 0
-249 -238 0
-250 -238 0
-251 -238 0
-238 -252 0
-253 -238 0
-254 -238 0
-255 -238 0
-256 -238 0
-257 -238 0
-258 -238 0
-259 -238 0
-260 -238 0
-261 -238 0
-262 -238 0
-263 -238 0
-264 -238 0
-265 -238 0
-266 -238 0
-267 -238 0
-268 -238 0
-269 -238 0
-270 -238 0
-271 -238 0
-272 -238 0
-273 -238 0
-274 -238 0
-275 -238 0
-276 -238 0
-277 -238 0
-278 -238 0
-238 -279 0
-280 -238 0
-281 -238 0
-282 -238 0
-283 -238 0
-284 -238 0
-285 -238 0
-286 -238 0
-287 -238 0
-288 -238 0
-289 -238 0
-290 -238 0
-291 -238 0
-292 -238 0
-293 -238 0
-294 -238 0
-295 -238 0
-296 -238 0
-297 -238 0
-298 -238 0
-299 -238 0
-300 -238 0
-240 -239 0
-239 -241 0
-242 -239 0
-243 -239 0
-244 -239 0
-245 -239 0
-246 -239 0
-247 -239 0
-248 -239 0
-239 -249 0
-250 -239 0
-239 -251 0
-239 -252 0
-239 -253 0
-239 -254 0
-255 -239 0
-256 -239 0
-257 -239 0
-239 -258 0
-259 -239 0
-260 -239 0
-261 -239 0
-262 -239 0
-263 -239 0
-264 -239 0
-265 -239 0
-266 -239 0
-239 -267 0
-239 -268 0
-269 -239 0
-270 -239 0
-271 -239 0
-272 -239 0
-273 -239 0
-239 -274 0
-239 -275 0
-276 -239 0
-277 -239 0
-239 -278 0
-239 -279 0
-239 -280 0
-281 -239 0
-239 -282 0
-283 -239 0
-284 -239 0
-285 -239 0
-286 -239 0
-239 -287 0
-288 -239 0
-289 -239 0
-290 -239 0
-291 -239 0
-292 -239 0
-293 -239 0
-239 -294 0
-295 -239 0
-296 -239 0
-297 -239 0
-239 -298 0
-299 -239 0
-300 -239 0
-240 -241 0
-240 -242 0
-243 -240 0
-240 -244 0
-240 -245 0
-240 -246 0
-240 -247 0
-240 -248 0
-240 -249 0
-250 -240 0
-240 -251 0
-240 -252 0
-240 -253 0
-240 -254 0
-255 -240 0
-256 -240 0
-240 -257 0
-240 -258 0
-240 -259 0
-260 -240 0
-261 -240 0
-240 -262 0
-240 -263 0
-240 -264 0
-265 -240 0
-240 -266 0
-240 -267 0
-240 -268 0
-240 -269 0
-270 -240 0
-271 -240 0
-240 -272 0
-240 -273 0
-240 -274 0
-240 -275 0
-240 -276 0
-277 -240 0
-240 -278 0
-240 -279 0
-240 -280 0
-281 -240 0
-240 -282 0
-240 -283 0
-240 -284 0
-240 -285 0
-286 -240 0
-240 -287 0
-288 -240 0
-289 -240 0
-290 -240 0
-240 -291 0
-240 -292 0
-240 -293 0
-240 -294 0
-240 -295 0
-296 -240 0
-297 -240 0
-240 -298 0
-299 -240 0
-240 -300 0
-242 -241 0
-243 -241 0
-244 -241 0
-245 -241 0
-246 -241 0
-247 -241 0
-248 -241 0
-249 -241 0
-250 -241 0
-251 -241 0
-241 -252 0
-253 -241 0
-254 -241 0
-255 -241 0
-256 -241 0
-257 -241 0
-258 -241 0
-259 -241 0
-260 -241 0
-261 -241 0
-262 -241 0
-263 -241 0
-264 -241 0
-265 -241 0
-266 -241 0
-267 -241 0
-268 -241 0
-269 -241 0
-270 -241 0
-271 -241 0
-272 -241 0
-273 -241 0
-274 -241 0
-275 -241 0
-276 -241 0
-277 -241 0
-278 -241 0
-241 -279 0
-280 -241 0
-281 -241 0
-282 -241 0
-283 -241 0
-284 -241 0
-285 -241 0
-286 -241 0
-287 -241 0
-288 -241 0
-289 -241 0
-290 -241 0
-291 -241 0
-292 -241 0
-293 -241 0
-294 -241 0
-295 -241 0
-296 -241 0
-297 -241 0
-298 -241 0
-299 -241 0
-300 -241 0
-243 -242 0
-244 -242 0
-245 -242 0
-246 -242 0
-247 -242 0
-248 -242 0
-242 -249 0
-250 -242 0
-242 -251 0
-242 -252 0
-242 -253 0
-242 -254 0
-255 -242 0
-256 -242 0
-257 -242 0
-242 -258 0
-259 -242 0
-260 -242 0
-261 -242 0
-262 -242 0
-263 -242 0
-264 -242 0
-265 -242 0
-266 -242 0
-242 -267 0
-242 -268 0
-269 -242 0
-270 -242 0
-271 -242 0
-272 -242 0
-273 -242 0
-242 -274 0
-242 -275 0
-276 -242 0
-277 -242 0
-242 -278 0
-242 -279 0
-242 -280 0
-281 -242 0
-242 -282 0
-283 -242 0
-284 -242 0
-285 -242 0
-286 -242 0
-242 -287 0
-288 -242 0
-289 -242 0
-290 -242 0
-291 -242 0
-292 -242 0
-293 -242 0
-242 -294 0
-295 -242 0
-296 -242 0
-297 -242 0
-242 -298 0
-299 -242 0
-300 -242 0
-243 -244 0
-243 -245 0
-243 -246 0
-243 -247 0
-243 -248 0
-243 -249 0
-243 -250 0
-243 -251 0
-243 -252 0
-243 -253 0
-243 -254 0
-243 -255 0
-243 -256 0
-243 -257 0
-243 -258 0
-243 -259 0
-243 -260 0
-243 -261 0
-243 -262 0
-243 -263 0
-243 -264 0
-243 -265 0
-243 -266 0
-243 -267 0
-243 -268 0
-243 -269 0
-243 -270 0
-243 -271 0
-243 -272 0
-243 -273 0
-243 -274 0
-243 -275 0
-243 -276 0
-243 -277 0
-243 -278 0
-243 -279 0
-243 -280 0
-243 -281 0
-243 -282 0
-243 -283 0
-243 -284 0
-243 -285 0
-243 -286 0
-243 -287 0
-243 -288 0
-289 -243 0
-243 -290 0
-243 -291 0
-243 -292 0
-243 -293 0
-243 -294 0
-243 -295 0
-243 -296 0
-243 -297 0
-243 -298 0
-243 -299 0
-243 -300 0
-244 -245 0
-246 -244 0
-247 -244 0
-244 -248 0
-244 -249 0
-250 -244 0
-244 -251 0
-244 -252 0
-244 -253 0
-244 -254 0
-255 -244 0
-256 -244 0
-257 -244 0
-244 -258 0
-259 -244 0
-260 -244 0
-261 -244 0
-262 -244 0
-263 -244 0
-264 -244 0
-265 -244 0
-244 -266 0
-244 -267 0
-244 -268 0
-269 -244 0
-270 -244 0
-271 -244 0
-272 -244 0
-273 -244 0
-244 -274 0
-244 -275 0
-276 -244 0
-277 -244 0
-244 -278 0
-244 -279 0
-244 -280 0
-281 -244 0
-244 -282 0
-283 -244 0
-284 -244 0
-244 -285 0
-286 -244 0
-244 -287 0
-288 -244 0
-289 -244 0
-290 -244 0
-291 -244 0
-292 -244 0
-293 -244 0
-244 -294 0
-295 -244 0
-296 -244 0
-297 -244 0
-244 -298 0
-299 -244 0
-300 -244 0
-246 -245 0
-247 -245 0
